poi_id,name,location,category,reasons,evidence_count,source_url,dataset_version
osm:node:1000087283,Cà Phê Huy,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/1000087283,v2-c829c8f3e2414108
osm:node:1000087403,Nguyen Art Gallery,Hà Nội,gallery,insufficient_service_evidence,0,https://www.openstreetmap.org/node/1000087403,v2-c829c8f3e2414108
osm:node:1000087449,Nhà Hàng Chả Cá Văn Miếu,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/1000087449,v2-c829c8f3e2414108
osm:node:10002371857,Highlands Coffee,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10002371857,v2-c829c8f3e2414108
osm:node:10002371862,Starbucks,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10002371862,v2-c829c8f3e2414108
osm:node:10002371867,Nét Huế,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10002371867,v2-c829c8f3e2414108
osm:node:10002371882,Ding Tea,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10002371882,v2-c829c8f3e2414108
osm:node:10044381092,Old Hanoi Restaurant,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10044381092,v2-c829c8f3e2414108
osm:node:10048501032,Coffee Golf Gach,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10048501032,v2-c829c8f3e2414108
osm:node:10048686918,Pao coffee,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10048686918,v2-c829c8f3e2414108
osm:node:10091771745,Nguyễn Trãi,Hà Nội,historic,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10091771745,v2-c829c8f3e2414108
osm:node:10105860276,Pho Minh,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10105860276,v2-c829c8f3e2414108
osm:node:10111472817,Hu Tieu,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10111472817,v2-c829c8f3e2414108
osm:node:10111550317,Bánh Canh Ruộng,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10111550317,v2-c829c8f3e2414108
osm:node:10120064768,Aha,Hà Nội,cafe,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/10120064768,v2-c829c8f3e2414108
osm:node:10120064773,Yu Tang,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10120064773,v2-c829c8f3e2414108
osm:node:10120348018,Lu Coffee,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10120348018,v2-c829c8f3e2414108
osm:node:10126113417,Thia Go,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10126113417,v2-c829c8f3e2414108
osm:node:10127588217,"Mrs Tam - Nem Lui, Bun Thit Nuong",Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10127588217,v2-c829c8f3e2414108
osm:node:10137315103,NĂM RẢNH HẢI SẢN,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10137315103,v2-c829c8f3e2414108
osm:node:10154412491,Kungfu Noodle,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10154412491,v2-c829c8f3e2414108
osm:node:10166537621,Quán bánh mì,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10166537621,v2-c829c8f3e2414108
osm:node:10171278941,Chùa Kim Bửu,Đà Nẵng,temple,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10171278941,v2-c829c8f3e2414108
osm:node:10175727317,Bho hoong village ethnique,Đà Nẵng,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10175727317,v2-c829c8f3e2414108
osm:node:10183312317,Hanoi Train Track Cafe - Coffee 17,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10183312317,v2-c829c8f3e2414108
osm:node:10199648444,Nhà ăn Quân Sự,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10199648444,v2-c829c8f3e2414108
osm:node:10213906581,Cơm bình dân,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10213906581,v2-c829c8f3e2414108
osm:node:10216519958,d,Hà Nội,restaurant,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/10216519958,v2-c829c8f3e2414108
osm:node:10222614647,Colette,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10222614647,v2-c829c8f3e2414108
osm:node:10230442790,Cafe Sakura,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10230442790,v2-c829c8f3e2414108
osm:node:10240244244,COZI Lẩu Nướng Bia Hàn Quốc,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10240244244,v2-c829c8f3e2414108
osm:node:10240244246,Fin House - Buffet Lẩu Thái,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10240244246,v2-c829c8f3e2414108
osm:node:10240244247,Lẩu Nướng Huyền Anh,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10240244247,v2-c829c8f3e2414108
osm:node:10240244250,Quán cỏ restaurant,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10240244250,v2-c829c8f3e2414108
osm:node:10240244251,345,Hà Nội,restaurant,weak_or_generic_name,1,https://www.openstreetmap.org/node/10240244251,v2-c829c8f3e2414108
osm:node:10244441610,Ca Bop,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10244441610,v2-c829c8f3e2414108
osm:node:10245738609,Gau Coffee & Bakery,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10245738609,v2-c829c8f3e2414108
osm:node:10247214096,cơm chị yến,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10247214096,v2-c829c8f3e2414108
osm:node:10248628282,ToCoToCo,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10248628282,v2-c829c8f3e2414108
osm:node:10248628286,Tea & Coffee fixx,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10248628286,v2-c829c8f3e2414108
osm:node:10248628304,Ami Cafe,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10248628304,v2-c829c8f3e2414108
osm:node:10248628307,Nhà hàng Cơm Phố,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10248628307,v2-c829c8f3e2414108
osm:node:10248661411,Café Bình Minh,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10248661411,v2-c829c8f3e2414108
osm:node:10250353711,garden houde 2,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10250353711,v2-c829c8f3e2414108
osm:node:10254828330,Cửa hàng bánh ngọt Bảo Ngọc,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10254828330,v2-c829c8f3e2414108
osm:node:10255177807,Café nhà kê,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10255177807,v2-c829c8f3e2414108
osm:node:10255192009,Fin BBQ,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10255192009,v2-c829c8f3e2414108
osm:node:10255192016,Bún Riêu cá Trường Sa,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10255192016,v2-c829c8f3e2414108
osm:node:10255708090,Cửa hàng hải sản tươi,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10255708090,v2-c829c8f3e2414108
osm:node:10255708094,coffe chill,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10255708094,v2-c829c8f3e2414108
osm:node:10255708095,Trà sữa Lofi,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10255708095,v2-c829c8f3e2414108
osm:node:10255708096,Giải Khát Thúy Hằng,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10255708096,v2-c829c8f3e2414108
osm:node:10258564239,Tháng 6 Cafe,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10258564239,v2-c829c8f3e2414108
osm:node:10258564245,Trà Sữa Park Tea,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10258564245,v2-c829c8f3e2414108
osm:node:10258564246,Bếp 88 - Nộm - Bánh bột lọc - Nem nướng - Đồ ăn vặt,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10258564246,v2-c829c8f3e2414108
osm:node:10258564249,Bún Đậu Mẹt 37 Quán,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10258564249,v2-c829c8f3e2414108
osm:node:10258564255,Cơm Ngon,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10258564255,v2-c829c8f3e2414108
osm:node:10261572487,Takoyaki,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10261572487,v2-c829c8f3e2414108
osm:node:10264303109,Bánh bao Bình Mỗ,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10264303109,v2-c829c8f3e2414108
osm:node:10272437963,Công Viên Vĩnh Hằng Huế,Đà Nẵng,temple,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10272437963,v2-c829c8f3e2414108
osm:node:10272739935,Highlands Coffee,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10272739935,v2-c829c8f3e2414108
osm:node:10274963509,ola's steak,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10274963509,v2-c829c8f3e2414108
osm:node:10281779509,Pho Gon,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10281779509,v2-c829c8f3e2414108
osm:node:10286931053,KEM MIXUE,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10286931053,v2-c829c8f3e2414108
osm:node:10292550606,Coffee Nano,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10292550606,v2-c829c8f3e2414108
osm:node:10293406415,Jollibee,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10293406415,v2-c829c8f3e2414108
osm:node:10296348609,Pho Chuyen Bo,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10296348609,v2-c829c8f3e2414108
osm:node:10298553019,Bánh mì Trâm,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10298553019,v2-c829c8f3e2414108
osm:node:10298555575,Phở bưng Hàng Trống,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10298555575,v2-c829c8f3e2414108
osm:node:10298693325,Miến trộn mực,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10298693325,v2-c829c8f3e2414108
osm:node:10298693326,Hải Xệ,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10298693326,v2-c829c8f3e2414108
osm:node:10298693327,Quán Cô Nhàn,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10298693327,v2-c829c8f3e2414108
osm:node:10298693328,Bánh cuốn gia truyền thanh vân,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10298693328,v2-c829c8f3e2414108
osm:node:10298693329,Phở Lâm,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10298693329,v2-c829c8f3e2414108
osm:node:10298717234,Phở hà nội,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10298717234,v2-c829c8f3e2414108
osm:node:10300504394,Mixue,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10300504394,v2-c829c8f3e2414108
osm:node:10302606217,Art Space,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10302606217,v2-c829c8f3e2414108
osm:node:10303626687,Núi Phước Tường,Đà Nẵng,nature_area,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10303626687,v2-c829c8f3e2414108
osm:node:10303626688,Núi Cẩm Khê,Đà Nẵng,nature_area,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10303626688,v2-c829c8f3e2414108
osm:node:10303960960,Rivers and Lakes,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10303960960,v2-c829c8f3e2414108
osm:node:10303960961,An My rest stop,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10303960961,v2-c829c8f3e2414108
osm:node:10304278990,Zone coffee,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10304278990,v2-c829c8f3e2414108
osm:node:10304585640,Jan,Đà Nẵng,restaurant,weak_or_generic_name,1,https://www.openstreetmap.org/node/10304585640,v2-c829c8f3e2414108
osm:node:10304602674,Bánh Mì Bà Nga,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10304602674,v2-c829c8f3e2414108
osm:node:10308130024,K7 burger,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10308130024,v2-c829c8f3e2414108
osm:node:10312611228,KFC,Đà Nẵng,restaurant,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/10312611228,v2-c829c8f3e2414108
osm:node:1036552571,Đèo Hải Vân,Đà Nẵng,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/1036552571,v2-c829c8f3e2414108
osm:node:1037736905,Group E,Đà Nẵng,historic,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/1037736905,v2-c829c8f3e2414108
osm:node:1037737078,Group G,Đà Nẵng,historic,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/1037737078,v2-c829c8f3e2414108
osm:node:1037737131,Group H,Đà Nẵng,historic,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/1037737131,v2-c829c8f3e2414108
osm:node:1037737163,Group B,Đà Nẵng,historic,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/1037737163,v2-c829c8f3e2414108
osm:node:1037737181,Group A,Đà Nẵng,historic,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/1037737181,v2-c829c8f3e2414108
osm:node:1037737215,Group F,Đà Nẵng,historic,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/1037737215,v2-c829c8f3e2414108
osm:node:1037737395,Group C,Đà Nẵng,historic,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/1037737395,v2-c829c8f3e2414108
osm:node:104770283,Cửa Hàng Bò Nầm Nướng,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/104770283,v2-c829c8f3e2414108
osm:node:10539712109,Cafe 43,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10539712109,v2-c829c8f3e2414108
osm:node:10557047309,Quan banh con Thanh van,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10557047309,v2-c829c8f3e2414108
osm:node:10565072143,Điểm Nhìn Cây Cô Đơn,Hà Nội,viewpoint,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10565072143,v2-c829c8f3e2414108
osm:node:10581567805,韓式BBQ,Hà Nội,restaurant,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/10581567805,v2-c829c8f3e2414108
osm:node:10593413006,Quán Ăn Ngon food court,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10593413006,v2-c829c8f3e2414108
osm:node:10598314706,Reply 1988,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10598314706,v2-c829c8f3e2414108
osm:node:10600872413,Mì Quảng Bà Mua,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10600872413,v2-c829c8f3e2414108
osm:node:10601264077,Quán Nhậu,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10601264077,v2-c829c8f3e2414108
osm:node:10601264078,Quán Bến Tre,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10601264078,v2-c829c8f3e2414108
osm:node:10601264079,Quán Phúc,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10601264079,v2-c829c8f3e2414108
osm:node:10601264080,Quán Hường,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10601264080,v2-c829c8f3e2414108
osm:node:10601265149,Quán Lân,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10601265149,v2-c829c8f3e2414108
osm:node:10601269706,Quán Số 2,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10601269706,v2-c829c8f3e2414108
osm:node:10601272420,Quán Ăn,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10601272420,v2-c829c8f3e2414108
osm:node:10601275313,Quán Số 09,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10601275313,v2-c829c8f3e2414108
osm:node:10603580456,Ni Bà Già,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10603580456,v2-c829c8f3e2414108
osm:node:10603622205,Pont main,Đà Nẵng,attraction,weak_or_generic_name|insufficient_service_evidence,0,https://www.openstreetmap.org/node/10603622205,v2-c829c8f3e2414108
osm:node:10605564305,Lá Restaurant,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10605564305,v2-c829c8f3e2414108
osm:node:10613708848,Việt Nam Coffee,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10613708848,v2-c829c8f3e2414108
osm:node:10617495454,Cà Phê Muối,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10617495454,v2-c829c8f3e2414108
osm:node:10621408647,Highlands Coffee,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10621408647,v2-c829c8f3e2414108
osm:node:10621408652,McDonald's,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10621408652,v2-c829c8f3e2414108
osm:node:10628095751,Bún Ốc Hương Xưa,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10628095751,v2-c829c8f3e2414108
osm:node:10632619359,Coffee Hub,Đà Nẵng,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10632619359,v2-c829c8f3e2414108
osm:node:10647941388,Top Hill,Hà Nội,viewpoint,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10647941388,v2-c829c8f3e2414108
osm:node:10648477405,Hậu Béo,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10648477405,v2-c829c8f3e2414108
osm:node:10648787605,Bún đậu Thanh Hằng,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10648787605,v2-c829c8f3e2414108
osm:node:10650885412,My vằn thắn sủi cảo,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10650885412,v2-c829c8f3e2414108
osm:node:10651023006,Mỳ vằn thắn Bình Tây Phố,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10651023006,v2-c829c8f3e2414108
osm:node:10651024105,Bánh rán mật đường,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10651024105,v2-c829c8f3e2414108
osm:node:10653571405,Bún chả 17 Chương Dương Độ,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10653571405,v2-c829c8f3e2414108
osm:node:10656829305,Đặc sản Bánh cuốn Cao Bằng,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10656829305,v2-c829c8f3e2414108
osm:node:10669054405,Tiem Banh Mi Sum,Đà Nẵng,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10669054405,v2-c829c8f3e2414108
osm:node:10669108706,Sữa chua thạch lá nếp,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10669108706,v2-c829c8f3e2414108
osm:node:10669431406,Chayfood,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10669431406,v2-c829c8f3e2414108
osm:node:10674994906,Cháo sườn - Cháo trai,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10674994906,v2-c829c8f3e2414108
osm:node:10676070107,Vi Lai,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10676070107,v2-c829c8f3e2414108
osm:node:10678143902,Helios,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10678143902,v2-c829c8f3e2414108
osm:node:10678548055,Le Monde Steak,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10678548055,v2-c829c8f3e2414108
osm:node:10679929000,Banh My Bit Tet (Vietnamese beef steak),Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10679929000,v2-c829c8f3e2414108
osm:node:10682748805,Cà Phê Vân,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10682748805,v2-c829c8f3e2414108
osm:node:10690742374,Highlands Coffee,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10690742374,v2-c829c8f3e2414108
osm:node:10694726603,Nga Hang Vinh Coi,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10694726603,v2-c829c8f3e2414108
osm:node:10694763006,Nha Hang Loi Hai Duong,Hà Nội,restaurant,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10694763006,v2-c829c8f3e2414108
osm:node:10697312199,STG coffee,Hà Nội,cafe,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10697312199,v2-c829c8f3e2414108
osm:node:10707281480,Tượng Nguyên Phi Ỷ Lan,Hà Nội,historic,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10707281480,v2-c829c8f3e2414108
osm:node:10707281481,Chùa Linh Nhân Tư Phúc,Hà Nội,temple,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10707281481,v2-c829c8f3e2414108
osm:node:10707281482,Đền Bà Tấm,Hà Nội,temple,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10707281482,v2-c829c8f3e2414108
osm:node:10707281483,Điện Mẫu,Hà Nội,temple,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10707281483,v2-c829c8f3e2414108
osm:node:10707300738,Khu khảo cổ,Hà Nội,historic,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10707300738,v2-c829c8f3e2414108
osm:node:10709724108,Làng đúc đồng Phước Kiều,Đà Nẵng,craft_village,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709724108,v2-c829c8f3e2414108
osm:node:10709724111,Làng tết cỏ tế Lưu Thượng,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709724111,v2-c829c8f3e2414108
osm:node:10709724112,Làng giang Phù Yên,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709724112,v2-c829c8f3e2414108
osm:node:10709724408,Làng nghề dát vàng Kiêu Kỵ,Hà Nội,craft_village,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709724408,v2-c829c8f3e2414108
osm:node:10709724410,Làng lụa La Phù,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709724410,v2-c829c8f3e2414108
osm:node:10709724411,Làng tiện gỗ Nhị Khê,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709724411,v2-c829c8f3e2414108
osm:node:10709724412,Làng khảm trái Thôn Thượng,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709724412,v2-c829c8f3e2414108
osm:node:10709724413,Làng khảm trai Thôn Trung,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709724413,v2-c829c8f3e2414108
osm:node:10709724415,Đền Đại Lộ,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709724415,v2-c829c8f3e2414108
osm:node:10709724416,Làng nón Chuông,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709724416,v2-c829c8f3e2414108
osm:node:10709724417,Làng quạt và lồng chim Can Hoạch,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709724417,v2-c829c8f3e2414108
osm:node:10709724418,Làng tre Yên Kiện,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709724418,v2-c829c8f3e2414108
osm:node:10709724420,Làng mắm Cửa Khe,Đà Nẵng,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709724420,v2-c829c8f3e2414108
osm:node:10709724421,Làng mộc Áng Phao,Hà Nội,craft_village,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709724421,v2-c829c8f3e2414108
osm:node:10709738005,Làng chiếu Cẩm Nê,Đà Nẵng,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709738005,v2-c829c8f3e2414108
osm:node:10709738006,Làng mộc Kim Bồng,Đà Nẵng,craft_village,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709738006,v2-c829c8f3e2414108
osm:node:10709738007,Đền thờ nguyên phi Ỷ Lan,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709738007,v2-c829c8f3e2414108
osm:node:10709738010,Làng điêu khắc gỗ Dư Dụ,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709738010,v2-c829c8f3e2414108
osm:node:10709738012,Làng thêu ren Quất Động,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709738012,v2-c829c8f3e2414108
osm:node:10709738013,Làng khảm trai Thôn Ngọ,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709738013,v2-c829c8f3e2414108
osm:node:10709738014,đền Đại Lộ,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709738014,v2-c829c8f3e2414108
osm:node:10709738015,Làng làm hương thẻ Quảng Phú Cầu,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709738015,v2-c829c8f3e2414108
osm:node:10709738016,Làng mây tre đan Phú Vinh,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709738016,v2-c829c8f3e2414108
osm:node:10709738105,Làng nước mắm Nam Ô,Đà Nẵng,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709738105,v2-c829c8f3e2414108
osm:node:10709738107,Làng sơn mài Hạ Thái,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709738107,v2-c829c8f3e2414108
osm:node:10709738108,Làng điêu khắc và sản xuất đồ Mỹ nghệ bằng sừng Thụy Ứng,Hà Nội,attraction,insufficient_service_evidence,0,https://www.openstreetmap.org/node/10709738108,v2-c829c8f3e2414108
